id,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
242,0,41,118,50,655,0,968,1089445,0,2676,4270,0,0,33,9,6,6,2009,844,10000,0.001275702,2
243,0,57,107,42,808,0,1000,49797148,0,49007,3435,0,3,97,9,40,9,1989,854,10000,0.000750413,3
244,0,264,101,71,725,0,10000,51527787,0,45603,14159,0,0,268,9,40,9,2009,960,10000,0.000975537,2
245,0,103,94,480,486,0,1000,68525609,0,132963,3889,0,5,302,9,40,9,2000,490,10000,0.001500825,2
246,0,76,114,92,436,0,940,42168445,72,10791,3565,0,3,39,9,40,7,2008,706,464,0.001650908,2
247,0,53,152,541,288,0,773,14873,0,5294,2888,0,2,67,9,40,0,1965,575,251,0.00060033,2
248,0,97,91,38,91,0,730,10149779,0,8294,1405,0,0,160,9,40,7,1999,461,342,0.000675371,1
249,0,17,112,12,699,9,33000,13134,85,2004,35294,0,2,32,9,40,9,2002,1000,183,0.001650908,2
250,25,188,120,153,447,0,1000,24004159,50,68720,3175,0,0,191,9,40,6,2004,1000,10000,0.002776527,2
251,0,167,115,92,177,0,559,24800000,0,89403,1456,0,0,358,9,39,0,1963,201,10000,0.000750413,3
252,75,51,119,350,418,0,18000,34700000,60,52846,35501,0,2,143,9,40,9,1988,17000,10000,0.003151733,3
253,0,22,98,16,222,0,687,3902679,0,3943,1806,0,0,49,9,40,9,1993,233,217,0.00060033,2
254,26,140,85,98,490,0,21000,66365290,81,56874,22458,0,2,358,9,40,7,1999,860,10000,0.002851568,2
255,0,28,97,4,301,0,611,464655,0,1524,1692,0,0,29,9,40,9,1997,394,166,0.00060033,2
256,0,110,106,80,723,0,2000,43853424,26,35514,5024,0,1,114,9,40,6,2011,795,15000,0.001725949,3
257,0,28,77,98,73,0,2000,19421271,0,2448,2908,0,1,18,9,40,1,1999,804,122,0.000825454,1
258,0,131,122,151,11000,0,24000,9664316,40,47203,50950,0,2,197,9,40,9,2007,15000,10000,0.00352694,2
259,0,70,93,28,415,0,1000,3500000,0,10082,2319,0,2,100,9,40,9,1986,695,10000,0.000675371,2
260,40,46,137,98,130,0,591,10161099,0,23441,1341,0,1,108,9,39,7,1989,520,10000,0.000900495,3
261,0,36,123,6,85,0,541,13391174,0,5796,908,0,0,177,9,40,6,2006,249,10000,0.000300165,2
262,0,81,121,608,25,0,149,112935,0,8161,251,0,0,94,9,39,9,2002,44,484,0.000675371,3
263,0,251,89,192,142,0,447,3645438,0,55040,923,0,1,539,11,13,10,2003,236,10000,0.000825454,2
264,0,97,88,96,360,0,24000,6373693,40,11498,25637,0,1,53,9,40,7,2009,971,10000,0.002101156,2
265,0,59,90,176,460,0,531,108360000,0,160321,2203,0,0,178,9,40,7,1995,461,10000,0.00120066,2
266,0,211,98,70,591,0,1000,53302314,0,181058,3345,0,1,674,9,40,9,2000,847,10000,0.00120066,2
267,0,225,83,19,128,0,403,53245055,0,30570,988,0,0,290,9,40,9,2012,169,12000,0.00060033,1
268,0,109,98,34,730,27,936,353743,0,20730,3578,0,1,111,9,39,9,2001,826,664,0.001275702,2
269,0,203,139,333,1000,20,22000,81292135,79,137891,36810,0,1,696,9,40,9,1999,13000,10000,0.003677022,3
270,0,195,96,192,501,0,40000,47781388,53,147504,41293,0,1,531,9,40,7,2004,534,10000,0.002851568,2
271,0,143,142,13,244,0,803,22800000,0,59941,1769,0,2,452,9,39,3,1969,314,10000,0.000300165,2
272,0,43,85,119,144,0,3000,86930411,35,83269,3847,0,6,87,9,40,7,1991,348,10000,0.001125619,2
273,0,38,112,213,45,0,567,6734844,0,29591,711,0,0,118,9,40,9,1986,67,10000,0.000825454,2
274,0,72,251,311,595,0,940,57750000,65,21554,2957,0,2,192,9,39,0,1963,726,10000,0.000975537,2
275,0,238,108,58,838,21,14000,143704210,24,145974,26002,0,1,611,9,40,7,2008,11000,10000,0.00292661,2
276,0,118,118,41,585,0,18000,44737059,60,48322,24024,0,1,261,9,40,7,2000,4000,10000,0.003977187,2
277,0,72,96,98,302,0,2000,60154431,67,122347,3718,0,1,345,9,40,7,1996,1000,10000,0.002176197,2
278,0,96,135,25,553,0,902,3041803,0,6377,2735,0,0,181,9,39,6,2000,576,345,0.000750413,3
279,0,29,95,4,152,0,641,7888703,0,8465,1389,0,1,65,9,40,6,1987,168,491,0.000300165,1
280,70,750,143,98,393,0,883,304360277,0,522048,2039,0,0,1498,9,39,7,2012,563,80000,0.001425784,3
281,68,239,124,776,812,11,15000,186739919,41,333248,20553,0,0,1159,9,40,7,2004,2000,19000,0.003752064,2
282,6,55,99,188,436,0,1000,113502246,7,96607,3696,0,0,125,9,40,7,1991,1000,5000,0.001575867,2
283,67,240,96,98,10000,0,18000,137850096,83,72809,48878,0,0,249,9,40,6,2009,14000,10000,0.003601981,2
284,0,72,96,30,407,0,761,7292175,0,7736,2018,0,3,100,9,40,9,1999,412,10000,0.000450248,2
285,0,70,91,29,762,0,976,14018364,0,17722,3974,0,1,111,9,40,6,2004,799,849,0.000900495,1
286,0,54,111,35,482,0,980,985341,0,3479,3166,0,0,87,9,40,9,1999,505,180,0.000825454,3
287,35,212,89,98,606,0,2000,21378000,43,46493,4878,0,0,335,9,40,9,1980,826,7000,0.002476362,2
288,69,115,122,2000,1000,0,11000,22362500,68,35599,15275,0,0,195,9,40,7,1999,1000,641,0.003977187,2
289,0,377,112,310,616,0,33000,9701559,85,141425,35941,0,0,283,9,40,9,2010,2000,25000,0.001575867,3
290,0,96,96,170,668,0,13000,150415432,91,117606,15662,0,0,217,9,40,9,1985,738,10000,0.002176197,2
291,0,117,99,60,628,0,4000,1654367,0,18355,6526,0,0,106,9,40,9,2006,787,3000,0.001125619,2
292,47,120,128,17000,387,0,22000,79100000,80,127503,24006,0,0,261,9,40,9,1991,1000,10000,0.004802641,3
293,0,73,90,176,825,0,931,16647384,0,8398,4431,0,1,56,9,40,6,2006,839,498,0.001125619,2
294,75,51,119,350,418,0,18000,34700000,60,52846,35501,0,2,143,9,40,9,1988,17000,10000,0.003151733,3
295,0,228,127,905,271,0,15000,38345403,0,212085,16034,0,8,492,9,39,7,2007,588,15000,0.00120066,3
296,60,68,121,503,94,0,808,144731527,0,128010,1446,0,2,136,9,40,9,1992,277,10000,0.001575867,2
297,0,95,85,10,178,0,3000,14000000,35,15956,3617,0,0,118,9,40,9,1987,273,1000,0.000750413,2
298,27,93,119,98,434,0,627,37486138,0,30890,2052,0,1,106,9,40,7,2004,508,718,0.001575867,2
299,0,434,138,98,8000,0,12000,101160529,9,200022,32355,0,2,1240,9,40,7,2014,9000,71000,0.002476362,2
300,0,94,105,102,383,0,901,234760500,0,126464,3464,0,1,175,9,40,9,1984,605,10000,0.001275702,3
301,0,134,100,14,356,0,3000,12561,2,71276,4094,0,2,181,9,40,6,2010,547,13000,0.001350743,2
302,0,185,109,260,592,0,9000,34468224,0,105568,11736,0,2,533,9,40,9,2003,844,10000,0.001876032,3
303,0,75,92,29,618,0,939,13922211,72,18271,3935,0,9,150,9,40,9,2004,881,10000,0.00120066,1
304,0,78,120,2,80,0,809,634277,0,5166,1651,0,1,27,11,13,7,2007,521,815,0.000375206,3
305,48,335,129,98,385,0,12000,49874933,31,161168,13573,0,4,287,9,40,9,2013,412,43000,0.003001651,2
306,0,539,124,364,1000,0,11000,89021735,73,387436,22004,0,0,892,9,40,7,2013,10000,71000,0.004652559,2
307,0,195,89,21,48,0,614,21426805,0,49312,843,0,0,211,9,40,7,2011,150,10000,0.000375206,1
308,44,294,106,98,963,7,18000,94999143,83,245152,33645,0,0,1344,9,40,7,2000,13000,10000,0.004427435,3
309,0,391,105,20,844,0,22000,26589953,80,165792,26233,0,1,392,9,40,9,2010,982,44000,0.003301816,2
310,0,202,112,98,38,0,717,211667,0,53508,907,0,0,131,20,35,9,2005,126,4000,0.00060033,3
311,8,121,125,420,627,0,12000,75764085,76,85844,16646,0,1,322,9,40,7,2000,3000,10000,0.004202311,2
312,0,158,94,110,277,0,14000,18500966,71,70341,15271,0,1,830,9,40,7,2006,829,10000,0.001575867,1
313,0,35,105,39,183,0,267,3123749,0,746,1231,0,8,27,9,40,9,2005,225,88,0.000450248,2
314,0,364,128,151,852,30,1000,52066000,25,61114,3869,0,0,212,9,39,7,2014,1000,22000,0.001951073,3
315,0,276,109,37,651,0,11000,51019112,102,155745,14073,0,0,1053,9,40,6,2005,2000,10000,0.001800991,2
316,34,183,125,541,409,0,920,107285004,0,189855,2699,0,3,1018,9,40,7,1997,890,10000,0.002626445,1
317,0,78,104,98,77,0,1000,1779284,0,12047,1292,0,4,122,9,40,9,2002,165,677,0.000675371,3
318,0,144,117,69,1000,0,10000,116643346,48,119807,14486,0,1,340,9,40,7,2003,1000,10000,0.001650908,2
319,47,233,216,17000,1000,0,29000,77679638,63,314033,47657,0,3,1166,9,40,9,2002,14000,10000,0.004952724,3
320,0,176,124,31,497,6,11000,118471320,73,86504,12556,0,0,568,9,40,7,2002,655,10000,0.003376857,2
321,0,152,153,610,617,0,12000,40911830,76,55994,15046,0,0,454,9,40,9,2002,836,10000,0.00292661,2
322,44,234,107,98,766,0,13000,293501675,15,704766,17540,0,0,2073,9,40,7,1999,3000,14000,0.004202311,4
323,0,20,105,121,354,0,3000,10070000,14,5668,5023,0,3,50,9,40,7,1996,624,491,0.001725949,2
324,0,231,90,56,0,0,56,2283276,0,46107,56,0,0,156,13,22,9,2008,0,10000,0.000525289,3
325,0,143,110,675,968,0,16000,6525762,0,44339,19928,0,2,425,9,40,9,2002,977,10000,0.000675371,2
326,0,318,102,532,979,8,10000,227946274,100,343648,21584,0,0,590,9,40,7,2008,9000,10000,0.003451899,2
327,0,50,94,9,612,0,11000,8735529,42,8055,13524,0,4,89,9,40,7,2000,897,816,0.001650908,2
328,0,168,93,24,499,0,552,25675765,0,60407,2730,0,0,84,9,40,9,2013,528,11000,0.000375206,2
329,0,71,92,23,162,0,460,25590119,0,19699,1315,0,0,119,9,3,6,2001,442,387,0.000975537,1
330,0,12,128,545,353,0,783,24332324,0,13830,3126,0,1,61,9,40,7,1994,754,680,0.000975537,2
331,47,112,112,17000,354,0,22000,32645,80,67797,23737,0,0,223,9,40,9,1973,926,10000,0.005027765,3
332,0,174,119,64,41,0,743,21471685,0,65464,971,0,0,1308,9,40,7,2000,117,10000,0.000450248,0
333,24,44,103,98,805,0,12000,41382841,76,27149,14672,0,0,96,9,40,7,1986,899,10000,0.00352694,2
334,0,90,102,6,584,0,711,33864342,0,29968,2913,0,1,117,9,39,7,1999,683,445,0.000750413,2
335,0,13,103,34,227,0,811,16066,0,1207,1789,0,0,44,9,14,9,2004,522,40,0.000525289,1
336,0,210,121,163,482,0,723,80150343,0,142115,3189,0,0,614,9,40,9,2006,651,10000,0.001050578,2
337,67,159,150,98,135,0,11000,100853835,68,200556,12289,0,2,611,9,40,6,1997,1000,15000,0.003677022,3
338,44,280,103,98,346,0,1000,131564731,0,118951,2857,0,0,1382,9,40,6,2010,756,18000,0.00120066,1
339,0,285,121,1000,108,0,175,23618786,0,352695,485,0,1,687,9,39,9,2007,115,17000,0.000975537,3
340,0,39,91,29,322,0,2000,20400913,4,15455,3855,0,1,80,9,40,9,1996,461,451,0.000900495,2
341,0,115,122,98,221,0,697,8596914,0,23023,1517,0,0,148,9,40,9,2000,394,10000,0.000675371,2
342,57,509,186,98,773,0,5000,258355354,0,483540,9152,0,6,951,9,40,7,2013,972,83000,0.001050578,3
343,39,222,105,226,966,22,22000,63910583,80,106755,35694,0,2,173,9,40,7,2013,11000,27000,0.006453549,2
344,0,78,89,98,500,0,1000,9652000,0,46205,3096,0,0,147,9,40,7,2003,627,10000,0.001125619,2
345,0,166,101,57,230,0,1000,10268846,0,31918,1947,0,1,142,9,40,9,2009,603,10000,0.001125619,2
346,0,249,132,47,240,0,988,81687587,0,138246,2517,0,0,360,9,40,7,2015,960,24000,0.000900495,2
347,0,424,113,13000,5000,0,26000,102981571,44,270226,46355,0,9,741,9,40,9,2010,13000,57000,0.004802641,2
348,0,25,98,28,102,0,372,8000000,0,1400,927,0,0,41,9,40,6,1981,262,346,0.000450248,1
349,0,124,96,25,102,0,891,56684819,0,103787,1919,0,0,615,9,40,7,2002,639,3000,0.000825454,2
350,6,87,74,188,865,0,11000,7262288,102,17307,13917,0,2,186,9,40,7,2002,1000,892,0.002776527,2
351,0,377,101,66,833,0,975,189412677,0,272534,4451,0,1,345,9,40,6,2012,931,40000,0.000900495,3
352,0,81,115,55,383,0,1000,101228120,0,84424,3454,0,1,131,9,40,9,1996,773,10000,0.001725949,2
353,0,207,98,326,416,0,21000,59588068,81,89557,22318,0,1,376,9,40,9,2003,534,10000,0.002701486,2
354,0,11,114,9,86,0,159,1001437,0,2039,423,0,1,28,9,40,9,1993,143,81,0.000750413,3
355,0,61,90,98,234,0,477,28399192,0,5663,1483,0,0,106,9,3,6,2002,238,332,0.000300165,2
356,0,270,83,6,142,0,707,31537320,0,44329,1565,0,0,309,9,40,9,2014,305,13000,0.000375206,2
357,52,125,206,98,4,0,433,70405498,0,113472,698,0,1,442,9,13,9,1991,256,10000,0.001876032,3
358,16,279,135,16000,310,0,23000,33574332,77,101221,24468,0,0,415,9,40,9,2006,638,10000,0.00352694,3
359,0,74,93,253,637,0,3000,5409517,14,14280,5580,0,0,171,9,40,7,2001,889,683,0.001800991,1
360,0,12,95,43,611,0,1000,306715,0,5143,5213,0,1,62,9,40,7,1998,788,724,0.000525289,0
361,0,116,98,20,872,0,5000,36833473,49,53126,7945,0,1,254,9,13,9,2001,888,10000,0.00120066,2
362,13,119,107,308,872,0,13000,11008432,0,43903,16651,0,0,194,9,40,7,2005,947,5000,0.001800991,3
363,0,66,119,422,422,0,861,4992159,0,23823,3306,0,2,201,9,40,9,2004,499,713,0.000900495,2
364,0,79,95,3,448,0,905,108662,0,26849,3185,0,0,107,9,40,9,2008,513,3000,0.000450248,2
365,0,16,132,98,122,0,405,30400000,0,9503,914,0,1,68,9,39,6,1983,194,10000,0.000825454,2
366,0,78,120,18,944,0,20000,33771174,75,27044,22383,0,2,240,9,40,7,2000,1000,10000,0.001876032,2
367,0,88,76,129,26,0,52,255352,0,4423,132,0,2,57,9,40,10,2006,44,594,0.000375206,2
368,0,154,124,57,905,0,11000,19661987,1,83786,17050,0,2,231,9,40,9,2007,3000,10000,0.002251238,3
369,0,156,92,52,647,0,723,27669413,0,76207,3101,0,0,194,9,6,9,2009,651,10000,0.000825454,2
370,0,120,87,98,8,0,309,163245,0,143086,352,0,1,211,9,40,1,1936,8,10000,0.000300165,4
371,0,165,94,12,183,0,17000,177343675,0,70136,17883,0,0,214,9,40,6,2015,523,26000,0.000525289,2
372,0,125,123,563,8000,4,24000,66808615,40,87351,43917,0,0,344,9,40,9,2001,11000,2000,0.00412727,2
373,71,113,137,98,432,0,24000,35168395,40,26034,25469,0,0,226,9,40,7,1999,743,10000,0.003376857,2
374,0,56,81,98,394,0,975,6387,0,4862,2694,0,0,37,9,40,9,2006,645,10000,0.000825454,2
375,0,39,96,5,52,0,766,196067,0,1966,1251,0,3,25,9,39,9,2002,358,97,0.000900495,2
376,0,238,112,29,874,0,12000,42919096,31,64747,15800,0,1,122,9,40,7,2013,1000,12000,0.002026114,2
377,0,63,97,2,461,19,890,8586376,98,26598,3161,0,4,132,9,40,9,2002,852,1000,0.001575867,1
378,0,117,96,65,828,0,12000,126203320,89,110432,26826,0,1,309,9,40,7,2002,11000,10000,0.003601981,2
379,0,81,109,67,192,0,436,8134217,0,15412,1141,0,3,90,9,40,9,2008,223,10000,0.00060033,2
380,0,120,99,59,145,0,770,101217900,0,91093,1195,0,2,353,9,40,6,1998,263,10000,0.000675371,2
381,25,173,107,153,233,0,11000,137340146,1,246492,12700,0,1,685,9,40,7,2006,1000,7000,0.001800991,2
382,0,96,131,108,58,0,23000,25528495,21,28099,23325,0,2,220,9,39,9,2001,243,10000,0.002326279,2
383,0,173,66,76,36,0,123,38108,0,40878,239,0,0,124,28,36,9,2007,76,10000,0.000525289,3
384,0,101,92,16,734,0,3000,17596256,14,12399,6327,0,1,84,9,40,6,2010,1000,10000,0.001800991,1
385,0,138,113,319,48,0,1000,4717455,0,18632,1171,0,0,354,9,3,9,2003,65,656,0.001425784,2
386,0,66,98,17,770,0,1000,14114488,0,13190,3827,0,0,114,9,40,7,1988,887,616,0.000825454,1
387,56,157,109,80,835,0,14000,13838130,0,35990,20503,0,3,157,9,40,7,2009,4000,10000,0.002476362,2
388,0,131,120,98,886,0,1000,16284360,0,15079,6212,0,1,79,9,40,7,2008,901,1000,0.000975537,2
389,14,232,174,98,9000,0,11000,261970615,0,387616,35672,0,1,858,9,39,6,2002,10000,10000,0.002101156,3
390,0,71,91,132,225,0,400,4186931,0,6041,1330,0,3,85,9,40,9,2001,286,169,0.000900495,2
391,65,140,100,126,925,0,19000,47000485,0,72867,25206,0,2,120,9,40,7,2010,1000,10000,0.001500825,2
392,29,362,116,98,104,0,15000,45434443,0,175960,15735,0,2,360,9,40,7,2015,509,43000,0.001425784,3
393,0,66,94,13,566,0,925,42672630,0,27580,3423,0,1,172,9,40,6,2003,738,10000,0.000300165,2
394,0,308,121,98,918,0,21000,110416702,81,307539,23484,0,3,577,9,40,9,2008,1000,10000,0.003001651,2
395,0,50,107,58,316,0,549,44726644,0,42614,1747,0,5,120,9,40,9,1988,439,10000,0.000450248,2
396,0,223,127,883,441,0,11000,290158751,37,837759,12643,0,0,900,9,40,6,1980,504,17000,0.002026114,4
397,0,52,96,68,1000,0,3000,21564616,0,7098,8097,0,9,41,9,40,7,2013,1000,10000,0.001275702,1
398,0,91,110,164,45,0,258,15156200,0,15358,571,0,2,131,9,40,9,1999,218,328,0.00060033,2
399,0,96,131,368,383,0,11000,43532294,68,46951,12088,0,0,175,9,40,6,2006,529,10000,0.002626445,3
400,0,82,111,23,1000,25,3000,41407470,0,43378,9638,0,1,292,9,40,6,2003,3000,10000,0.001951073,3
401,0,39,98,13,600,0,3000,296665,0,12675,5185,0,1,158,9,40,9,2003,971,10000,0.000975537,2
402,0,46,86,10,126,0,189,535249,0,3467,768,0,0,13,9,40,9,2010,131,974,0.000300165,1
403,0,31,110,49,427,0,1000,623374,0,4757,2120,0,2,67,9,40,7,2001,569,474,0.001425784,2
404,16,366,116,16000,198,0,16000,148085755,23,561773,17347,0,0,871,9,40,9,2008,601,28000,0.004652559,4
405,0,217,125,729,322,0,442,65010106,0,107557,1556,0,1,612,9,40,9,2002,344,10000,0.001125619,3
406,56,157,109,80,2000,0,19000,45489752,88,48973,28493,0,2,214,9,40,7,2004,3000,736,0.002701486,2
407,0,244,138,608,168,0,613,93926386,0,168207,1205,0,1,684,9,40,7,2003,172,10000,0.000900495,3
408,0,34,92,11,1000,0,26000,12667,44,19336,39518,0,2,90,9,39,9,2005,11000,10000,0.002551403,2
409,0,120,110,134,795,0,23000,18472363,77,63599,25049,0,3,208,9,40,7,2005,1000,10000,0.001951073,2
410,16,315,129,16000,447,0,13000,32741596,66,80140,14344,0,0,323,9,40,7,2010,563,16000,0.004277353,2
411,0,166,99,57,820,0,20000,69772969,39,155532,25942,0,4,543,9,40,9,2001,3000,10000,0.002701486,2
412,16,251,141,16000,78,0,378,13753931,0,132149,751,0,0,316,18,40,9,2006,85,5000,0.002401321,3
413,0,175,102,44,766,0,12000,17176900,45,54501,17098,0,4,154,9,40,7,2014,3000,16000,0.002851568,2
414,0,163,101,16,472,0,943,6350058,0,106098,2786,0,3,150,9,40,7,2010,769,20000,0.000750413,3
415,0,103,154,608,149,0,1000,6201757,50,10037,1690,0,1,202,9,39,9,1999,452,608,0.002176197,3
416,58,64,116,176,84,0,192,61355436,0,52136,475,0,0,184,9,40,7,1997,117,10000,0.001575867,2
417,0,99,113,44,4,0,61,617228,0,6183,92,0,1,27,5,10,9,2006,12,1000,0.000300165,3
418,0,181,120,64,72,0,144,5004648,0,14031,474,0,1,114,17,23,9,2009,110,10000,0.000300165,2
419,0,276,103,214,424,0,7000,21501098,90,115813,8375,0,1,216,9,40,7,2013,468,22000,0.001275702,3
420,31,52,117,425,901,0,13000,85300000,11,48629,27378,0,1,134,9,40,9,1981,11000,10000,0.004052229,2
421,0,579,108,84,361,0,16000,363024263,86,479047,18239,0,0,1058,9,40,9,2016,805,117000,0.001575867,4
422,0,42,135,28,275,0,726,36000000,0,6359,1920,0,1,69,9,40,10,1953,422,10000,0.000375206,2
423,0,264,98,21,189,0,438,84749884,0,82133,1081,0,0,359,9,40,9,2010,332,14000,0.000375206,2
424,0,121,97,3,631,0,24000,16699684,40,17461,25792,0,1,78,9,40,6,2009,827,10000,0.002176197,2
425,68,185,154,776,933,0,10000,306124059,100,430055,16785,0,0,856,9,40,7,1996,2000,16000,0.002626445,2
426,0,238,109,87,923,0,15000,55802754,0,270228,20956,0,2,194,9,40,9,2011,3000,41000,0.002026114,2
427,0,141,88,91,982,25,4000,120136047,54,48500,9913,0,2,124,9,14,7,2008,3000,10000,0.003376857,2
428,0,157,117,101,3000,1,18000,65653758,36,102747,33154,0,1,316,9,40,7,2003,11000,10000,0.004352394,2
429,0,19,93,98,78,0,625,10305534,0,1721,987,0,2,38,9,40,9,1998,118,280,0.000300165,1
430,49,357,140,98,1000,0,40000,97030725,53,230931,64599,0,1,585,9,40,9,2009,23000,10000,0.004202311,2
431,0,222,115,13,642,0,20000,66009973,0,38202,38963,0,3,135,9,40,9,2015,17000,41000,0.001650908,2
432,75,137,103,350,99,0,5000,11034436,0,13505,5637,0,1,180,9,39,9,2005,378,10000,0.002251238,3
433,0,155,101,13,6,0,280,6517198,0,30474,308,0,0,172,28,9,9,2004,11,10000,0.000300165,3
434,0,382,106,763,809,23,8000,64933670,58,70838,11454,0,1,208,9,40,6,2012,886,18000,0.002476362,2
435,0,107,93,44,596,0,15000,14015786,41,37952,27646,0,3,298,9,40,9,2002,11000,938,0.003076692,2
436,0,68,93,4,8,0,28,25240988,0,12383,52,0,0,50,9,40,6,2012,9,10000,0.000300165,2
437,0,186,133,98,46,0,226,6167817,0,62607,405,0,1,239,11,13,9,2004,52,10000,0.000900495,3
438,0,115,88,15,567,0,938,1243961,0,13421,3770,0,0,34,9,40,9,2012,904,10000,0.00060033,2
439,22,341,96,1000,681,4,24000,60338891,40,248468,36093,0,0,545,9,40,9,2008,11000,10000,0.004502476,2
440,0,53,88,12,249,0,327,13019253,0,3914,1509,0,4,47,9,40,7,2000,281,153,0.000525289,2
441,0,91,138,78,968,0,12000,10269307,0,53251,17524,0,0,188,9,40,9,2009,3000,10000,0.001050578,2
442,0,28,107,21,418,0,967,16118077,0,5817,3067,0,0,37,9,40,9,1988,767,377,0.000750413,2
443,0,66,86,4,424,0,960,4814244,0,12437,2415,0,4,107,9,6,9,2002,448,405,0.000825454,2
444,0,21,97,3,161,0,400,2315683,0,4081,805,0,0,28,9,39,7,1986,193,154,0.00060033,0
445,0,85,81,16,387,0,541,30105968,0,8860,2268,0,0,45,9,40,1,2008,521,279,0.000675371,1
446,0,78,94,383,753,0,4000,58297830,0,86347,6017,0,1,191,9,40,1,1997,808,10000,0.001951073,3
447,0,128,123,278,898,0,4000,25776062,87,61651,7072,0,0,271,9,40,9,2002,1000,10000,0.001650908,3
448,38,453,124,4000,4000,0,21000,312057433,81,522371,48638,0,4,723,9,40,7,2010,19000,18000,0.004802641,2
449,0,98,87,9,1000,17,15000,33643461,32,11257,20061,3,0,65,9,40,6,2010,2000,10000,0.002851568,1
450,69,294,174,2000,362,0,15000,217536138,93,314253,16008,0,2,1966,9,40,7,2006,574,10000,0.003151733,2
451,0,221,115,98,751,0,10000,183436380,0,97697,13159,0,8,185,9,40,7,2015,1000,40000,0.001050578,2
452,0,72,83,10,69,0,688,8326035,0,21933,1019,0,2,76,9,14,7,2005,99,676,0.001050578,2
453,53,491,134,521,186,0,15000,107100855,93,323353,16281,0,0,527,9,40,7,2013,535,65000,0.002401321,3
454,0,82,116,70,706,0,1000,24397469,0,5161,5804,0,7,48,9,40,7,2012,876,10000,0.000975537,2
455,0,129,100,10,415,0,826,20566327,0,15385,2958,0,2,84,9,40,9,2016,622,10000,0.001425784,2
456,0,25,95,17,255,0,592,7009668,0,8707,2000,0,6,36,9,40,7,2006,378,244,0.000450248,0
457,0,320,136,98,1000,0,20000,474544677,75,534658,37723,0,1,3597,9,40,6,1999,14000,13000,0.003601981,2
458,0,76,108,54,463,0,786,8054280,0,6838,2730,0,3,117,9,40,7,2004,567,924,0.000750413,2
459,0,88,119,42,917,0,2000,39008741,0,44838,6862,0,0,223,9,40,6,2005,953,10000,0.001275702,2
460,0,63,121,15,812,0,4000,16574731,87,27675,6910,0,4,181,9,40,9,1998,957,10000,0.001125619,2
461,0,120,152,34,249,0,804,43650000,0,71919,1802,0,0,316,9,40,10,1961,271,10000,0.000300165,3
462,0,32,88,84,177,0,650,9109322,0,25371,1343,0,3,129,9,14,6,2004,384,10000,0.00060033,0
463,0,53,103,460,900,0,991,5132222,0,14112,2990,0,1,83,9,6,9,1994,971,619,0.001725949,3
464,0,159,116,153,165,0,275,22201636,0,33567,727,0,1,206,9,40,9,2005,247,10000,0.000450248,3
465,0,281,99,192,292,0,14000,9166863,24,83182,14816,0,2,247,9,40,9,2009,343,16000,0.001500825,3
466,0,122,91,11,121,0,1000,45857453,95,82232,2323,0,3,174,9,39,9,1997,891,10000,0.002251238,3
467,49,89,117,98,322,0,855,72455275,0,113068,2144,0,1,382,9,40,9,1992,363,10000,0.00120066,3
468,0,337,103,12,4,0,29,252652,0,54104,44,0,0,199,24,29,7,2010,4,38000,0.000300165,2
469,44,349,100,98,894,0,10000,60522097,100,158720,14168,0,0,744,9,40,7,2013,943,37000,0.002476362,1
470,0,474,126,230,2000,0,24000,89732035,40,188457,38873,0,2,867,9,40,7,2015,10000,82000,0.002176197,2
471,0,53,112,152,459,0,16000,36500000,23,87090,17568,0,0,142,9,40,6,1979,466,10000,0.002551403,3
472,18,233,109,453,120,0,1000,10499968,0,47502,1458,0,3,212,9,40,9,2014,206,10000,0.001125619,2
473,35,40,99,98,402,0,782,14358033,0,17365,2125,0,2,66,9,40,7,1992,658,630,0.001800991,2
474,0,36,105,114,537,0,4000,17100000,87,7073,6152,0,1,29,9,40,9,1996,561,204,0.001050578,2
475,34,224,98,541,897,0,8000,35063732,0,164608,10938,0,1,383,9,40,9,2007,912,10000,0.00292661,2
476,80,139,103,98,504,0,629,42365600,0,45890,2730,0,0,177,9,39,6,1981,561,10000,0.001125619,2
477,0,198,120,98,294,0,23000,5484375,21,84641,24270,0,0,205,9,40,7,2006,342,10000,0.002026114,3
