id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
347,424,113,13000,5000,26000,102981571,270226,9,741,2010,13000,57000,0.004802641,2
348,25,98,28,102,372,8000000,1400,0,41,1981,262,346,0.000450248,1
349,124,96,25,102,891,56684819,103787,0,615,2002,639,3000,0.000825454,2
350,87,74,188,865,11000,7262288,17307,2,186,2002,1000,892,0.002776527,2
351,377,101,66,833,975,189412677,272534,1,345,2012,931,40000,0.000900495,3
352,81,115,55,383,1000,101228120,84424,1,131,1996,773,10000,0.001725949,2
353,207,98,326,416,21000,59588068,89557,1,376,2003,534,10000,0.002701486,2
354,11,114,9,86,159,1001437,2039,1,28,1993,143,81,0.000750413,3
355,61,90,98,234,477,28399192,5663,0,106,2002,238,332,0.000300165,2
356,270,83,6,142,707,31537320,44329,0,309,2014,305,13000,0.000375206,2
357,125,206,98,4,433,70405498,113472,1,442,1991,256,10000,0.001876032,3
358,279,135,16000,310,23000,33574332,101221,0,415,2006,638,10000,0.00352694,3
359,74,93,253,637,3000,5409517,14280,0,171,2001,889,683,0.001800991,1
360,12,95,43,611,1000,306715,5143,1,62,1998,788,724,0.000525289,0
361,116,98,20,872,5000,36833473,53126,1,254,2001,888,10000,0.00120066,2
362,119,107,308,872,13000,11008432,43903,0,194,2005,947,5000,0.001800991,3
363,66,119,422,422,861,4992159,23823,2,201,2004,499,713,0.000900495,2
364,79,95,3,448,905,108662,26849,0,107,2008,513,3000,0.000450248,2
365,16,132,98,122,405,30400000,9503,1,68,1983,194,10000,0.000825454,2
366,78,120,18,944,20000,33771174,27044,2,240,2000,1000,10000,0.001876032,2
367,88,76,129,26,52,255352,4423,2,57,2006,44,594,0.000375206,2
368,154,124,57,905,11000,19661987,83786,2,231,2007,3000,10000,0.002251238,3
369,156,92,52,647,723,27669413,76207,0,194,2009,651,10000,0.000825454,2
370,120,87,98,8,309,163245,143086,1,211,1936,8,10000,0.000300165,4
371,165,94,12,183,17000,177343675,70136,0,214,2015,523,26000,0.000525289,2
372,125,123,563,8000,24000,66808615,87351,0,344,2001,11000,2000,0.00412727,2
373,113,137,98,432,24000,35168395,26034,0,226,1999,743,10000,0.003376857,2
374,56,81,98,394,975,6387,4862,0,37,2006,645,10000,0.000825454,2
375,39,96,5,52,766,196067,1966,3,25,2002,358,97,0.000900495,2
376,238,112,29,874,12000,42919096,64747,1,122,2013,1000,12000,0.002026114,2
377,63,97,2,461,890,8586376,26598,4,132,2002,852,1000,0.001575867,1
378,117,96,65,828,12000,126203320,110432,1,309,2002,11000,10000,0.003601981,2
379,81,109,67,192,436,8134217,15412,3,90,2008,223,10000,0.00060033,2
380,120,99,59,145,770,101217900,91093,2,353,1998,263,10000,0.000675371,2
381,173,107,153,233,11000,137340146,246492,1,685,2006,1000,7000,0.001800991,2
382,96,131,108,58,23000,25528495,28099,2,220,2001,243,10000,0.002326279,2
383,173,66,76,36,123,38108,40878,0,124,2007,76,10000,0.000525289,3
384,101,92,16,734,3000,17596256,12399,1,84,2010,1000,10000,0.001800991,1
385,138,113,319,48,1000,4717455,18632,0,354,2003,65,656,0.001425784,2
386,66,98,17,770,1000,14114488,13190,0,114,1988,887,616,0.000825454,1
387,157,109,80,835,14000,13838130,35990,3,157,2009,4000,10000,0.002476362,2
388,131,120,98,886,1000,16284360,15079,1,79,2008,901,1000,0.000975537,2
389,232,174,98,9000,11000,261970615,387616,1,858,2002,10000,10000,0.002101156,3
390,71,91,132,225,400,4186931,6041,3,85,2001,286,169,0.000900495,2
391,140,100,126,925,19000,47000485,72867,2,120,2010,1000,10000,0.001500825,2
392,362,116,98,104,15000,45434443,175960,2,360,2015,509,43000,0.001425784,3
393,66,94,13,566,925,42672630,27580,1,172,2003,738,10000,0.000300165,2
394,308,121,98,918,21000,110416702,307539,3,577,2008,1000,10000,0.003001651,2
395,50,107,58,316,549,44726644,42614,5,120,1988,439,10000,0.000450248,2
396,223,127,883,441,11000,290158751,837759,0,900,1980,504,17000,0.002026114,4
397,52,96,68,1000,3000,21564616,7098,9,41,2013,1000,10000,0.001275702,1
398,91,110,164,45,258,15156200,15358,2,131,1999,218,328,0.00060033,2
399,96,131,368,383,11000,43532294,46951,0,175,2006,529,10000,0.002626445,3
400,82,111,23,1000,3000,41407470,43378,1,292,2003,3000,10000,0.001951073,3
401,39,98,13,600,3000,296665,12675,1,158,2003,971,10000,0.000975537,2
402,46,86,10,126,189,535249,3467,0,13,2010,131,974,0.000300165,1
403,31,110,49,427,1000,623374,4757,2,67,2001,569,474,0.001425784,2
404,366,116,16000,198,16000,148085755,561773,0,871,2008,601,28000,0.004652559,4
405,217,125,729,322,442,65010106,107557,1,612,2002,344,10000,0.001125619,3
406,157,109,80,2000,19000,45489752,48973,2,214,2004,3000,736,0.002701486,2
407,244,138,608,168,613,93926386,168207,1,684,2003,172,10000,0.000900495,3
408,34,92,11,1000,26000,12667,19336,2,90,2005,11000,10000,0.002551403,2
409,120,110,134,795,23000,18472363,63599,3,208,2005,1000,10000,0.001951073,2
410,315,129,16000,447,13000,32741596,80140,0,323,2010,563,16000,0.004277353,2
411,166,99,57,820,20000,69772969,155532,4,543,2001,3000,10000,0.002701486,2
412,251,141,16000,78,378,13753931,132149,0,316,2006,85,5000,0.002401321,3
413,175,102,44,766,12000,17176900,54501,4,154,2014,3000,16000,0.002851568,2
414,163,101,16,472,943,6350058,106098,3,150,2010,769,20000,0.000750413,3
415,103,154,608,149,1000,6201757,10037,1,202,1999,452,608,0.002176197,3
416,64,116,176,84,192,61355436,52136,0,184,1997,117,10000,0.001575867,2
417,99,113,44,4,61,617228,6183,1,27,2006,12,1000,0.000300165,3
418,181,120,64,72,144,5004648,14031,1,114,2009,110,10000,0.000300165,2
419,276,103,214,424,7000,21501098,115813,1,216,2013,468,22000,0.001275702,3
420,52,117,425,901,13000,85300000,48629,1,134,1981,11000,10000,0.004052229,2
421,579,108,84,361,16000,363024263,479047,0,1058,2016,805,117000,0.001575867,4
422,42,135,28,275,726,36000000,6359,1,69,1953,422,10000,0.000375206,2
423,264,98,21,189,438,84749884,82133,0,359,2010,332,14000,0.000375206,2
424,121,97,3,631,24000,16699684,17461,1,78,2009,827,10000,0.002176197,2
425,185,154,776,933,10000,306124059,430055,0,856,1996,2000,16000,0.002626445,2
426,238,109,87,923,15000,55802754,270228,2,194,2011,3000,41000,0.002026114,2
427,141,88,91,982,4000,120136047,48500,2,124,2008,3000,10000,0.003376857,2
428,157,117,101,3000,18000,65653758,102747,1,316,2003,11000,10000,0.004352394,2
429,19,93,98,78,625,10305534,1721,2,38,1998,118,280,0.000300165,1
430,357,140,98,1000,40000,97030725,230931,1,585,2009,23000,10000,0.004202311,2
431,222,115,13,642,20000,66009973,38202,3,135,2015,17000,41000,0.001650908,2
432,137,103,350,99,5000,11034436,13505,1,180,2005,378,10000,0.002251238,3
433,155,101,13,6,280,6517198,30474,0,172,2004,11,10000,0.000300165,3
434,382,106,763,809,8000,64933670,70838,1,208,2012,886,18000,0.002476362,2
435,107,93,44,596,15000,14015786,37952,3,298,2002,11000,938,0.003076692,2
436,68,93,4,8,28,25240988,12383,0,50,2012,9,10000,0.000300165,2
437,186,133,98,46,226,6167817,62607,1,239,2004,52,10000,0.000900495,3
438,115,88,15,567,938,1243961,13421,0,34,2012,904,10000,0.00060033,2
439,341,96,1000,681,24000,60338891,248468,0,545,2008,11000,10000,0.004502476,2
440,53,88,12,249,327,13019253,3914,4,47,2000,281,153,0.000525289,2
441,91,138,78,968,12000,10269307,53251,0,188,2009,3000,10000,0.001050578,2
442,28,107,21,418,967,16118077,5817,0,37,1988,767,377,0.000750413,2
443,66,86,4,424,960,4814244,12437,4,107,2002,448,405,0.000825454,2
444,21,97,3,161,400,2315683,4081,0,28,1986,193,154,0.00060033,0
445,85,81,16,387,541,30105968,8860,0,45,2008,521,279,0.000675371,1
446,78,94,383,753,4000,58297830,86347,1,191,1997,808,10000,0.001951073,3
447,128,123,278,898,4000,25776062,61651,0,271,2002,1000,10000,0.001650908,3
448,453,124,4000,4000,21000,312057433,522371,4,723,2010,19000,18000,0.004802641,2
449,98,87,9,1000,15000,33643461,11257,0,65,2010,2000,10000,0.002851568,1
450,294,174,2000,362,15000,217536138,314253,2,1966,2006,574,10000,0.003151733,2
451,221,115,98,751,10000,183436380,97697,8,185,2015,1000,40000,0.001050578,2
452,72,83,10,69,688,8326035,21933,2,76,2005,99,676,0.001050578,2
453,491,134,521,186,15000,107100855,323353,0,527,2013,535,65000,0.002401321,3
454,82,116,70,706,1000,24397469,5161,7,48,2012,876,10000,0.000975537,2
455,129,100,10,415,826,20566327,15385,2,84,2016,622,10000,0.001425784,2
456,25,95,17,255,592,7009668,8707,6,36,2006,378,244,0.000450248,0
457,320,136,98,1000,20000,474544677,534658,1,3597,1999,14000,13000,0.003601981,2
458,76,108,54,463,786,8054280,6838,3,117,2004,567,924,0.000750413,2
459,88,119,42,917,2000,39008741,44838,0,223,2005,953,10000,0.001275702,2
460,63,121,15,812,4000,16574731,27675,4,181,1998,957,10000,0.001125619,2
461,120,152,34,249,804,43650000,71919,0,316,1961,271,10000,0.000300165,3
462,32,88,84,177,650,9109322,25371,3,129,2004,384,10000,0.00060033,0
463,53,103,460,900,991,5132222,14112,1,83,1994,971,619,0.001725949,3
464,159,116,153,165,275,22201636,33567,1,206,2005,247,10000,0.000450248,3
465,281,99,192,292,14000,9166863,83182,2,247,2009,343,16000,0.001500825,3
466,122,91,11,121,1000,45857453,82232,3,174,1997,891,10000,0.002251238,3
467,89,117,98,322,855,72455275,113068,1,382,1992,363,10000,0.00120066,3
468,337,103,12,4,29,252652,54104,0,199,2010,4,38000,0.000300165,2
469,349,100,98,894,10000,60522097,158720,0,744,2013,943,37000,0.002476362,1
470,474,126,230,2000,24000,89732035,188457,2,867,2015,10000,82000,0.002176197,2
471,53,112,152,459,16000,36500000,87090,0,142,1979,466,10000,0.002551403,3
472,233,109,453,120,1000,10499968,47502,3,212,2014,206,10000,0.001125619,2
473,40,99,98,402,782,14358033,17365,2,66,1992,658,630,0.001800991,2
474,36,105,114,537,4000,17100000,7073,1,29,1996,561,204,0.001050578,2
475,224,98,541,897,8000,35063732,164608,1,383,2007,912,10000,0.00292661,2
476,139,103,98,504,629,42365600,45890,0,177,1981,561,10000,0.001125619,2
477,198,120,98,294,23000,5484375,84641,0,205,2006,342,10000,0.002026114,3
478,121,93,98,628,1000,119500000,95294,0,363,1974,1000,12000,0.00060033,3
479,58,84,12,334,1000,52543632,12676,2,84,2014,345,10000,0.000825454,2
480,525,130,98,11000,44000,234903076,175413,4,511,2013,15000,60000,0.002026114,2
481,77,86,6,843,1000,10134754,9682,0,38,2011,857,10000,0.001050578,1
482,265,108,192,580,1000,41777564,129719,0,855,2006,1000,10000,0.000900495,2
483,129,97,70,512,2000,110222438,96693,2,271,2003,528,10000,0.001650908,2
484,11,91,21,469,597,243347,553,3,24,2002,485,86,0.000375206,2
485,140,89,19,349,526,46363118,25960,0,389,2005,392,1000,0.000675371,1
486,163,87,255,810,26000,43095600,156267,1,340,2005,1000,10000,0.003001651,2
487,100,91,14,548,14000,1292119,14786,1,144,2001,1000,10000,0.003226775,3
488,295,122,446,600,23000,53574088,237872,1,560,2007,8000,10000,0.003451899,3
489,121,113,25,129,49000,55350897,83560,1,619,1998,448,32000,0.001800991,2
490,116,162,333,362,14000,78651430,142067,0,457,1996,1000,10000,0.002251238,3
491,60,94,87,37,87,36830,3291,0,63,2004,70,400,0.000525289,2
492,136,121,82,189,581,35400000,74957,3,251,1973,547,10000,0.000975537,2
493,40,121,98,721,2000,60072596,7664,8,68,2010,907,10000,0.001500825,1
494,32,119,5,249,521,7000000,2933,0,70,1980,372,328,0.000525289,1
495,186,109,248,968,16000,35635046,121058,0,482,2006,988,3000,0.002101156,2
496,104,135,323,495,826,122012643,143696,1,241,1990,692,10000,0.002851568,3
497,231,130,249,461,784,182618434,133076,0,779,2000,638,10000,0.001350743,2
498,94,95,58,3000,14000,52580895,30255,1,118,2005,8000,743,0.003001651,2
499,292,101,243,74,969,77501,27260,0,247,2011,128,10000,0.000675371,2
500,55,109,155,293,426,81022333,34471,0,147,1995,387,10000,0.000975537,1
501,135,101,96,442,12000,24185781,30339,1,268,2001,495,10000,0.002626445,2
502,350,125,78,745,1000,5749134,45799,0,180,2014,969,10000,0.001050578,2
503,172,116,53,906,27000,43119879,58450,0,842,2002,1000,10000,0.001275702,2
504,50,84,378,611,925,2892582,22697,0,202,1996,729,10000,0.001350743,3
505,15,79,157,219,4000,4350774,10476,3,52,1994,248,10000,0.002101156,2
506,61,111,132,455,1000,42652003,18915,0,87,2015,465,33000,0.001350743,2
507,107,104,98,327,964,27053815,12856,0,291,2001,931,299,0.001350743,1
508,70,110,16,692,2000,97360069,36491,0,231,1999,710,509,0.001050578,1
509,197,106,14,582,11000,37760080,72868,2,618,2004,1000,10000,0.002326279,2
510,128,112,197,632,755,90556401,43795,1,171,2008,734,10000,0.00060033,1
511,48,104,212,380,879,21413502,14429,5,113,1990,560,2000,0.002401321,2
512,22,100,65,577,633,50752337,44502,8,46,1992,613,10000,0.001350743,2
513,14,105,7,548,2000,609042,449,2,38,1999,783,117,0.000675371,2
514,161,118,473,680,12000,55808744,59435,4,323,2005,1000,10000,0.002851568,2
515,54,91,38,362,17000,16702864,8023,0,49,2004,632,591,0.001500825,2
516,223,103,436,437,19000,19781879,53864,1,290,2008,961,2000,0.002176197,1
517,250,95,163,651,1000,87025093,188679,0,864,2005,654,10000,0.000900495,2
518,165,120,107,280,12000,4857376,63084,0,123,2006,530,10000,0.002851568,3
519,154,110,98,898,10000,180965237,300542,0,378,1996,1000,10000,0.003827105,3
520,739,120,750,943,27000,153629485,552503,0,1588,2015,9000,191000,0.00292661,4
521,73,111,24,83,374,228524,8708,2,56,2004,181,345,0.000375206,3
522,5,86,24,142,407,39552600,3411,0,36,1974,189,816,0.000300165,2
523,110,88,30,0,15,1523883,9037,1,70,2005,0,10000,0.000300165,3
524,206,104,50,947,5000,25040293,88049,0,279,2008,962,10000,0.001650908,2
525,231,98,249,702,87000,60655503,82380,0,629,2006,2000,10000,0.001800991,2
526,121,93,131,90,497,2426851,16224,1,76,2007,113,830,0.000975537,2
527,108,101,98,685,8000,2506446,8662,0,172,2002,724,134,0.003301816,1
528,144,96,17,688,2000,1474508,33473,4,88,2009,989,10000,0.001876032,2
529,123,111,81,687,12000,31968347,93894,0,286,1995,898,10000,0.002551403,3
530,36,104,5,687,5000,20915465,38203,0,290,1993,922,10000,0.001350743,1
531,260,100,35,7000,12000,22525921,60596,4,158,2013,10000,13000,0.003151733,2
532,59,119,17000,638,10000,52293982,57831,1,115,1986,970,10000,0.004202311,2
533,287,115,549,911,3000,54557348,361169,0,1624,2004,912,18000,0.001725949,3
534,359,100,108,534,17000,35266619,108242,1,371,2013,2000,39000,0.003076692,2
535,155,87,98,253,472,34507079,34948,2,118,2015,328,10000,0.001050578,2
536,119,90,378,658,957,18621249,45859,9,340,2000,925,10000,0.00120066,3
537,32,120,92,862,1000,34074895,6525,6,79,1999,886,10000,0.001575867,2
538,223,190,98,215,599,124107476,170684,0,867,2000,399,10000,0.002251238,3
539,102,130,81,427,10000,69102910,58402,0,370,1998,882,10000,0.002551403,2
540,60,114,98,699,10000,25600000,57363,0,308,1983,919,10000,0.003001651,3
541,94,106,5,356,416,2436,344,2,19,2012,403,655,0.000300165,2
542,191,109,14,376,733,31990064,63390,2,160,2015,558,10000,0.000525289,2
543,187,106,357,4000,23000,144512310,272223,2,988,2001,14000,14000,0.003151733,2
544,39,109,9,280,767,3050934,2794,1,78,2000,380,10000,0.00060033,3
545,161,102,98,555,3000,25277561,21672,10,93,2014,966,10000,0.002026114,2
546,69,136,98,1000,25000,42700000,78392,2,196,1995,14000,10000,0.003451899,3
547,35,91,32,628,924,130512915,60884,2,85,1994,664,10000,0.001425784,1
548,27,113,7,35,11000,4720371,3203,2,85,2001,43,650,0.00120066,2
549,136,102,98,216,898,3151130,181749,4,615,1994,657,10000,0.001350743,3
550,138,94,42,668,12000,19548064,25681,1,77,2009,9000,10000,0.003902146,2
551,472,112,662,107,2000,115646235,531737,0,1262,2009,433,22000,0.00060033,3
552,135,105,125,2000,18000,13101142,23916,5,50,2012,2000,10000,0.003451899,2
553,20,97,700,56,599,39852,1238,1,25,1999,325,117,0.000525289,2
554,85,118,12,67,201,5709616,11088,0,110,2002,163,544,0.000375206,2
555,68,98,36,405,10000,117190,29994,4,86,2010,692,10000,0.001050578,2
556,270,101,36,27,7000,59889948,355810,1,889,2006,150,15000,0.001125619,3
557,32,87,98,153,1000,536767,1622,0,83,1998,184,30,0.000675371,2
558,27,115,44,902,23000,50003300,36624,4,132,1994,4000,10000,0.003151733,3
559,224,117,98,845,12000,81645152,158267,1,559,2002,919,10000,0.001876032,2
560,230,153,98,130,11000,51814190,100837,1,301,2009,561,10000,0.002176197,2
561,203,86,385,100,266,14564027,76407,0,335,1987,209,10000,0.000300165,2
562,151,94,28,731,2000,30259652,26905,5,614,2002,864,10000,0.001125619,1
563,421,118,412,491,805,14677654,161288,0,351,2015,681,72000,0.00060033,4
564,303,136,3000,3000,14000,42615685,136093,3,416,2014,9000,24000,0.003827105,2
565,151,120,17,808,22000,24375436,42547,1,265,2001,9000,748,0.004427435,2
566,25,115,98,534,1000,13640000,6011,0,39,1994,848,905,0.003301816,2
567,450,106,98,273,17000,32154410,148327,0,274,2013,681,29000,0.003076692,3
568,83,112,608,733,11000,65500000,66966,1,175,1985,10000,10000,0.003226775,3
569,17,147,98,400,18000,5899797,9913,0,51,1987,427,10000,0.002551403,3
570,42,95,89,322,1000,4193025,30682,0,194,1999,852,10000,0.001425784,2
571,35,96,22,794,1000,20257000,7569,2,65,1988,841,978,0.001050578,2
572,144,177,98,202,913,27400000,97087,3,569,1984,362,11000,0.001050578,2
573,433,115,729,622,1000,17613460,91082,0,274,2013,844,28000,0.001350743,3
574,214,104,23,281,17000,125014030,145852,0,164,2012,359,32000,0.001425784,2
575,69,115,39,254,13000,29753944,90677,3,389,1998,481,10000,0.001951073,2
576,100,99,67,330,826,117559438,66941,1,148,2000,436,1000,0.002026114,2
577,93,108,79,268,650,67155742,62271,1,277,1997,293,10000,0.001275702,2
578,127,100,31,591,947,63939454,61321,3,217,2005,742,10000,0.001575867,2
579,61,94,122,617,1000,121697350,114610,2,176,1992,619,10000,0.000750413,2
580,111,118,98,690,1000,87666629,283480,0,263,1990,869,10000,0.001800991,3
581,46,103,80,782,1000,10411980,22649,0,212,2004,872,1000,0.000675371,2
582,37,117,17,912,1000,49121934,6528,9,32,2007,997,10000,0.00120066,2
583,351,122,209,934,17000,122512052,146352,6,288,2013,12000,42000,0.003301816,2
584,168,95,38,249,567,241437427,102071,3,756,2002,312,5000,0.000750413,2
585,250,154,98,604,2000,85200000,488537,1,1076,1986,626,18000,0.001650908,4
586,181,120,124,943,6000,66002193,44296,3,144,2016,5000,12000,0.002401321,2
587,244,108,24,653,2000,23070045,47003,0,215,2011,942,11000,0.000750413,2
588,186,116,6,212,25000,4435083,27882,2,119,2013,14000,18000,0.001650908,3
589,32,99,5,535,1000,13829734,16194,0,79,1994,691,319,0.001050578,1
590,36,104,644,174,437,42610000,60293,1,114,1994,289,669,0.000825454,2
591,83,88,82,571,756,25615792,10161,0,50,2009,713,657,0.00060033,1
592,177,123,415,545,33000,64286,396396,0,1111,2004,638,57000,0.001800991,3
593,27,88,22,120,174,9286314,4972,1,62,1991,132,10000,0.000450248,2
594,96,293,249,18,362,11433134,168203,0,426,1981,21,11000,0.001125619,4
595,663,93,188,168,2000,12784397,70336,0,269,2012,458,31000,0.000450248,3
596,150,96,83,926,26000,13630226,112516,0,223,2009,968,10000,0.002851568,2
597,76,99,272,62,1000,12181484,26390,1,176,2004,87,713,0.002551403,1
598,187,84,91,206,579,106793915,140499,0,358,2000,530,10000,0.000975537,2
599,252,94,98,658,1000,17544812,69989,0,384,2007,683,10000,0.001425784,2
600,217,105,260,3000,20000,28501651,88035,0,201,2009,15000,10000,0.003001651,3
601,211,102,25,473,1000,41797066,92789,0,998,2007,741,10000,0.000675371,1
602,92,91,8,298,349,14294842,16761,1,277,2002,324,391,0.000450248,1
603,180,115,64,664,2000,143151473,116681,0,320,2008,899,11000,0.00120066,3
604,436,123,258,326,16000,116593191,223393,2,550,2011,368,24000,0.002701486,2
605,299,124,335,50,14000,34180954,189812,0,370,2008,388,15000,0.002176197,3
606,292,144,98,16,63,2222647,52958,0,193,2009,43,10000,0.00060033,3
607,272,86,59,104,694,703002,37495,4,230,2011,324,37000,0.000525289,2
608,265,110,160,427,771,16005978,72886,1,190,2012,570,35000,0.00060033,2
609,198,125,98,350,11000,125531634,284852,0,627,2004,8000,10000,0.004952724,2
610,71,149,541,1000,18000,108706165,99558,3,236,1996,11000,10000,0.005252889,3
611,256,101,98,574,40000,26505000,149285,1,668,1984,852,10000,0.003902146,3
612,191,84,36,648,2000,15417771,87494,1,540,2003,683,10000,0.000675371,2
613,38,100,19,393,706,860002,6454,0,43,2005,442,10000,0.000525289,3
614,149,220,98,3000,22000,57300000,790926,1,650,1974,14000,14000,0.005027765,4
615,109,82,34,434,760,100446895,36033,1,456,2003,743,946,0.000975537,1
